DR2Name,Prot_Final,Class,Quality,Double,Multi,Eclipsing_Binary,Contaminated,Spot_Evolution,Flares,Notes,RA,Dec,Gmag,BP_RP,Prot,Prot_LS,Power_LS,TESS_Data
Gaia DR2 664763149606975616,-1.0,,,,,,,,,,129.586352,21.440619,19.4618091,2.9845,-1,0.0,0.0,No
Gaia DR2 664769059480885632,-1.0,,,,,,,,,,129.802387,21.599197,17.999487,2.8956,-1,0.0,0.0,No
Gaia DR2 664770472526841472,-1.0,,,,,,,,,,129.61749,21.546114,12.92194,1.6456,-1,0.0,0.0,No
Gaia DR2 664775729566784512,-1.0,,,,,,,,,,129.104794,21.149035,15.357933,2.2868,-1,0.0,0.0,No
Gaia DR2 664776279322590976,-1.0,,,,,,,,,,129.160628,21.191673,18.63107,2.9468,-1,0.0,0.0,No
Gaia DR2 664781360266992384,-1.0,,,,,,,,,,129.004486,21.286488,18.37707716,3.0504,-1,0.0,0.0,No
Gaia DR2 664814727869793536,-1.0,,,,,,,,,,129.240995,21.565466,13.888274,1.699,-1,0.0,0.0,No
Gaia DR2 664836133986768768,-1.0,,,,,,,,,,129.405348,21.806866,18.370848,3.1203,-1,0.0,0.0,No
Gaia DR2 664845308036464256,-1.0,,,,,,,,,,130.721125,20.819223,8.77069,0.4448,-1,0.0,0.0,No
Gaia DR2 664847434044059264,-1.0,,,,,,,,,,130.843587,20.907049,18.56110616,3.1769,-1,0.0,0.0,No
Gaia DR2 664855993915098752,-1.0,,,,,,,,,,130.998268,21.033163,17.610977,2.7569,-1,0.0,0.0,No
Gaia DR2 664858016845022208,-1.0,,,,,,,,,,130.894281,21.078468,19.53832416,2.9393,-1,0.0,0.0,No
Gaia DR2 664862453545857920,-1.0,,,,,,,,,,130.64526,20.99468,15.006763,2.1679,-1,0.0,0.0,No
Gaia DR2 664873173784204160,-1.0,,,,,,,,,,130.936425,21.209547,14.51331,2.0045,-1,0.0,0.0,No
Gaia DR2 664876747197002112,-1.0,,,,,,,,,,130.69151,21.271212,13.813163,1.7193,-1,0.0,0.0,No
Gaia DR2 664879667774808576,-1.0,,,,,,,,,,131.184276,21.120394,17.118076,2.8979,-1,0.0,0.0,No
Gaia DR2 664889490365977984,-1.0,,,,,,,,,,131.263568,21.331093,15.112927,2.3687,-1,0.0,0.0,No
Gaia DR2 664895988650515968,-1.0,,,,,,,,,,131.266012,21.471714,18.329796,3.0432,-1,0.0,0.0,No
Gaia DR2 664898256393208704,-1.0,,,,,,,,,,130.902482,21.31938,16.852322,2.8705,-1,0.0,0.0,No
Gaia DR2 664901310113762688,-1.0,,,,,,,,,,130.883267,21.349264,19.39079316,3.0266,-1,0.0,0.0,No
Gaia DR2 664901481914001536,-1.0,,,,,,,,,,130.86942,21.355465,20.20734055,2.6808,-1,0.0,0.0,No
Gaia DR2 664909831331050624,-1.0,,,,,,,,,,131.224269,21.619195,18.91422764,2.8998,-1,0.0,0.0,No
Gaia DR2 664909835625008256,-1.0,,,,,,,,,,131.224469,21.618498,15.47903277,2.3548,-1,0.0,0.0,No
Gaia DR2 664914164952043008,-1.0,,,,,,,,,,131.135804,21.683117,16.18938,2.7112,-1,0.0,0.0,No
Gaia DR2 664916570133718272,-1.0,,,,,,,,,,130.513644,21.172661,18.12212,3.119,-1,0.0,0.0,No
Gaia DR2 664922102051593472,-1.0,,,,,,,,,,130.399428,21.293644,17.31911,2.8864,-1,0.0,0.0,No
Gaia DR2 664922411288014080,-1.0,,,,,,,,,,130.388728,21.321968,19.36549216,3.0165,-1,0.0,0.0,No
Gaia DR2 664922956749165696,-1.0,,,,,,,,,,130.430592,21.361742,18.00533,3.0129,-1,0.0,0.0,No
Gaia DR2 664923064123308416,-1.0,,,,,,,,,,130.608267,21.230838,16.096045,2.6731,-1,0.0,0.0,No
Gaia DR2 664923064123308672,-1.0,,,,,,,,,,130.608402,21.23086,16.636402,nan,-1,0.0,0.0,No
Gaia DR2 664942404361149568,-1.0,,,,,,,,,,130.430917,21.497341,18.12533716,3.2926,-1,0.0,0.0,No
Gaia DR2 664946836767421696,-1.0,,,,,,,,,,130.358426,21.573696,18.079517,3.0916,-1,0.0,0.0,No
Gaia DR2 664950100944568192,-1.0,,,,,,,,,,130.823048,21.451841,18.89340093,1.888,-1,0.0,0.0,No
Gaia DR2 664952368686674304,-1.0,,,,,,,,,,130.93821,21.543959,20.39910259,2.3725,-1,0.0,0.0,No
Gaia DR2 664963024499946496,-1.0,,,,,,,,,,130.844076,21.671711,10.406225,0.8619,-1,0.0,0.0,No
Gaia DR2 664974015320042752,-1.0,,,,,,,,,,130.584223,21.745544,18.75254,3.0758,-1,0.0,0.0,No
Gaia DR2 664976218639479296,-1.0,,,,,,,,,,130.762071,21.753801,17.30675,3.2978,-1,0.0,0.0,No
Gaia DR2 664989722016905728,-1.0,,,,,,,,,,131.452843,21.532373,16.387434,2.774,-1,0.0,0.0,No
Gaia DR2 664991817960938112,-1.0,,,,,,,,,,131.538321,21.608027,17.22616,2.9739,-1,0.0,0.0,No
Gaia DR2 664993531651217152,-1.0,,,,,,,,,,131.666713,21.574863,19.077389,3.0315,-1,0.0,0.0,No
Gaia DR2 665004702861616256,-1.0,,,,,,,,,,131.366451,21.65357,10.410198,0.7125,-1,0.0,0.0,No
Gaia DR2 665054283965182208,-1.0,,,,,,,,,,131.767689,22.273787,14.312318,1.8882,-1,0.0,0.0,No
Gaia DR2 665055623995028864,-1.0,,,,,,,,,,131.168737,21.764925,16.021715,2.6393,-1,0.0,0.0,No
Gaia DR2 665059403566191872,-1.0,,,,,,,,,,131.045544,21.793999,16.443121,2.7286,-1,0.0,0.0,No
Gaia DR2 665104346103922688,-1.0,,,,,,,,,,131.620407,22.352209,8.159646,0.3233,-1,0.0,0.0,No
Gaia DR2 665121800851014400,-1.0,,,,,,,,,,131.412221,22.498812,15.997273,2.5054,-1,0.0,0.0,No
Gaia DR2 665129291274350976,-1.0,,,,,,,,,,130.150983,21.561705,11.535293,0.9301,-1,0.0,0.0,No
Gaia DR2 665139697978259200,-1.0,,,,,,,,,,130.131123,21.678536,18.000967,-0.121,-1,0.0,0.0,No
Gaia DR2 665141141087298688,-1.0,,,,,,,,,,130.225167,21.75671,18.49255639,2.7517,-1,0.0,0.0,No
Gaia DR2 665149662302408576,-1.0,,,,,,,,,,129.898853,21.739286,18.831516,3.1821,-1,0.0,0.0,No
Gaia DR2 665178391340402816,-1.0,,,,,,,,,,130.281121,21.915739,18.364809,3.2509,-1,0.0,0.0,No
Gaia DR2 665185774388058752,-1.0,,,,,,,,,,130.292686,22.129253,18.249006,3.1305,-1,0.0,0.0,No
Gaia DR2 665190039291682560,-1.0,,,,,,,,,,130.532743,22.184769,16.824554,2.7867,-1,0.0,0.0,No
Gaia DR2 665195188956482432,-1.0,,,,,,,,,,130.431617,22.270338,18.682823,3.2028,-1,0.0,0.0,No
Gaia DR2 665196876879610752,-1.0,,,,,,,,,,129.6995,21.759289,17.812126,3.0307,-1,0.0,0.0,No
Gaia DR2 665203233431193344,-1.0,,,,,,,,,,129.73401,21.940865,18.39984,3.1591,-1,0.0,0.0,No
Gaia DR2 665212510560536960,-1.0,,,,,,,,,,129.83881,22.089088,16.84421,2.7997,-1,0.0,0.0,No
Gaia DR2 665248446550953728,-1.0,,,,,,,,,,130.244883,22.480555,19.17719022,2.9718,-1,0.0,0.0,No
Gaia DR2 665276415377154688,-1.0,,,,,,,,,,130.911673,22.269266,12.066528,1.1138,-1,0.0,0.0,No
Gaia DR2 665309233224172800,-1.0,,,,,,,,,,131.106491,22.599771,16.744991,2.8134,-1,0.0,0.0,No
Gaia DR2 665315482399889152,-1.0,,,,,,,,,,131.272513,22.682531,18.57234916,3.2522,-1,0.0,0.0,No
Gaia DR2 665337717447180800,-1.0,,,,,,,,,,130.402476,22.41284,16.028343,2.6909,-1,0.0,0.0,No
Gaia DR2 665356129970723072,-1.0,,,,,,,,,,130.254356,22.64183,18.641651,3.2485,-1,0.0,0.0,No
Gaia DR2 665367816577966592,-1.0,,,,,,,,,,130.390971,22.798801,16.93032,2.8891,-1,0.0,0.0,No
Gaia DR2 665412690396632832,-1.0,,,,,,,,,,127.804617,20.90011,16.611855,2.8062,-1,0.0,0.0,No
Gaia DR2 665417157162598144,-1.0,,,,,,,,,,128.097829,20.995808,12.555542,1.2242,-1,0.0,0.0,No
Gaia DR2 665426846608828928,-1.0,,,,,,,,,,127.886739,21.024448,13.931628,1.7292,-1,0.0,0.0,No
Gaia DR2 665431927553215872,-1.0,,,,,,,,,,127.808322,21.137474,18.03704616,2.9816,-1,0.0,0.0,No
Gaia DR2 665440934101454720,-1.0,,,,,,,,,,127.918535,21.273493,17.557158,3.0055,-1,0.0,0.0,No
Gaia DR2 665450383029558016,-1.0,,,,,,,,,,128.319326,21.339024,16.096382,2.8021,-1,0.0,0.0,No
Gaia DR2 665451860498377088,-1.0,,,,,,,,,,128.536596,21.320953,15.276576,2.1994,-1,0.0,0.0,No
Gaia DR2 665453715924245504,-1.0,,,,,,,,,,128.642899,21.3687,16.66678,2.9716,-1,0.0,0.0,No
Gaia DR2 665454368759275520,-1.0,,,,,,,,,,128.557876,21.397833,17.22469,2.8949,-1,0.0,0.0,No
Gaia DR2 665458595007014912,-1.0,,,,,,,,,,128.445734,21.441017,14.033426,1.8046,-1,0.0,0.0,No
Gaia DR2 665460858453040000,-1.0,,,,,,,,,,128.120586,21.291018,20.25874171,2.7465,-1,0.0,0.0,No
Gaia DR2 665464333083356928,-1.0,,,,,,,,,,128.044491,21.341579,13.726357,1.6978,-1,0.0,0.0,No
Gaia DR2 665480207282421504,-1.0,,,,,,,,,,127.777643,21.229555,16.971859,2.8782,-1,0.0,0.0,No
Gaia DR2 665490339108666368,-1.0,,,,,,,,,,127.87446,21.44412,19.37372823,3.2788,-1,0.0,0.0,No
Gaia DR2 665507969950936064,-1.0,,,,,,,,,,127.702154,21.612593,18.19709416,3.0391,-1,0.0,0.0,No
Gaia DR2 665555175934680320,-1.0,,,,,,,,,,128.72897,21.648472,17.253084,2.943,-1,0.0,0.0,No
Gaia DR2 665558165231918208,-1.0,,,,,,,,,,128.861806,21.650503,17.84270716,3.1358,-1,0.0,0.0,No
Gaia DR2 665580022322839040,-1.0,,,,,,,,,,128.588398,21.878857,12.655498,1.2015,-1,0.0,0.0,No
Gaia DR2 665594556492201728,-1.0,,,,,,,,,,129.343492,22.033438,16.203245,2.9393,-1,0.0,0.0,No
Gaia DR2 665596476340800768,-1.0,,,,,,,,,,129.10754,22.018091,19.50123329,2.9113,-1,0.0,0.0,No
Gaia DR2 665702858386928128,-1.0,,,,,,,,,,127.329402,21.715561,18.627008,3.1145,-1,0.0,0.0,No
Gaia DR2 665785802795255808,-1.0,,,,,,,,,,126.992224,22.102077,9.568588,0.5909,-1,0.0,0.0,No
Gaia DR2 665810301288657920,-1.0,,,,,,,,,,127.473469,22.442305,9.767525,0.6391,-1,0.0,0.0,No
Gaia DR2 665988280436753792,-1.0,,,,,,,,,,129.205977,22.268398,18.16819416,3.471,-1,0.0,0.0,No
Gaia DR2 666002578385539840,-1.0,,,,,,,,,,129.251563,22.54641,12.438365,1.1848,-1,0.0,0.0,No
Gaia DR2 666026419751609344,-1.0,,,,,,,,,,129.639544,22.676394,17.797615,2.9765,-1,0.0,0.0,No
Gaia DR2 666027901512686208,-1.0,,,,,,,,,,129.488656,22.682062,17.057007,2.8619,-1,0.0,0.0,No
Gaia DR2 666045459338942208,-1.0,,,,,,,,,,128.941241,22.511829,16.676954,2.7153,-1,0.0,0.0,No
Gaia DR2 666082155539463936,-1.0,,,,,,,,,,129.381486,22.866571,15.609556,2.5808,-1,0.0,0.0,No
Gaia DR2 666127888351163136,-1.0,,,,,,,,,,130.241002,23.121378,18.37016516,3.2812,-1,0.0,0.0,No
Gaia DR2 666136443926034432,-1.0,,,,,,,,,,129.899428,23.094784,17.323215,3.0804,-1,0.0,0.0,No
Gaia DR2 666246876124942848,-1.0,,,,,,,,,,129.984972,23.732203,18.94354099,3.1426,-1,0.0,0.0,No
Gaia DR2 666285565189776512,-1.0,,,,,,,,,,128.63179,23.236275,9.712008,0.6391,-1,0.0,0.0,No
Gaia DR2 666308929811855744,-1.0,,,,,,,,,,128.748715,23.299805,17.9572,3.1127,-1,0.0,0.0,No
Gaia DR2 666328239984768512,-1.0,,,,,,,,,,128.315677,23.162046,17.74915,2.943,-1,0.0,0.0,No
Gaia DR2 666354800062502784,-1.0,,,,,,,,,,128.359538,23.520082,16.022951,2.6467,-1,0.0,0.0,No
Gaia DR2 669553515609864704,-1.0,,,,,,,,,,123.442463,19.631277,17.865131,2.9506,-1,0.0,0.0,No
Gaia DR2 669616432586758400,-1.0,,,,,,,,,,122.831839,19.7766,17.517452,3.2114,-1,0.0,0.0,No
Gaia DR2 675767959626673152,-1.0,,,,,,,,,,124.234093,20.829461,17.15253,-0.3253,-1,0.0,0.0,No
Gaia DR2 675931030944290560,-1.0,,,,,,,,,,123.149179,20.944111,17.862555,3.0954,-1,0.0,0.0,No
Gaia DR2 676027989830332416,-1.0,,,,,,,,,,124.185596,21.591566,17.34371,2.938,-1,0.0,0.0,No
Gaia DR2 676181238560019456,-1.0,,,,,,,,,,124.735964,21.289474,17.870966,2.9453,-1,0.0,0.0,No
Gaia DR2 676211818727121152,-1.0,,,,,,,,,,125.189568,21.518948,14.398248,1.9226,-1,0.0,0.0,No
Gaia DR2 676256486390524288,-1.0,,,,,,,,,,126.137692,21.739441,9.847782,0.6092,-1,0.0,0.0,No
Gaia DR2 676263049100512256,-1.0,,,,,,,,,,125.7154,21.669523,15.665962,2.3569,-1,0.0,0.0,No
Gaia DR2 676263049100512384,-1.0,,,,,,,,,,125.715807,21.66967,15.549124,2.2987,-1,0.0,0.0,No
Gaia DR2 676494663796266112,-1.0,,,,,,,,,,124.32849,22.140251,18.260582,2.9174,-1,0.0,0.0,No
Gaia DR2 676498997419535360,-1.0,,,,,,,,,,124.609103,22.2204,8.620995,0.3835,-1,0.0,0.0,No
Gaia DR2 677416849110496128,-1.0,,,,,,,,,,125.033137,23.295353,16.864483,2.7856,-1,0.0,0.0,No
Gaia DR2 677534389479076096,-1.0,,,,,,,,,,122.762892,23.054915,18.34958916,3.1003,-1,0.0,0.0,No
Gaia DR2 677568169398708608,-1.0,,,,,,,,,,123.210381,23.310804,13.795949,1.6536,-1,0.0,0.0,No
Gaia DR2 677845727365213312,-1.0,,,,,,,,,,126.694361,22.575129,16.384785,2.6266,-1,0.0,0.0,No
Gaia DR2 677917607937780224,-1.0,,,,,,,,,,126.476591,22.981182,14.113681,1.7513,-1,0.0,0.0,No
Gaia DR2 677975641541260416,-1.0,,,,,,,,,,127.550563,23.226967,12.180445,1.1064,-1,0.0,0.0,No
Gaia DR2 678033881297665920,-1.0,,,,,,,,,,126.849307,23.452822,18.054142,2.9832,-1,0.0,0.0,No
Gaia DR2 678340400221526016,-1.0,,,,,,,,,,126.435504,24.266615,11.946799,1.0705,-1,0.0,0.0,No
Gaia DR2 678392219004277760,-1.0,,,,,,,,,,128.428952,23.761784,12.335433,1.1858,-1,0.0,0.0,No
Gaia DR2 678709393749852416,-1.0,,,,,,,,,,127.0533,24.450497,14.503288,1.911,-1,0.0,0.0,No
Gaia DR2 678822712166441856,-1.0,,,,,,,,,,128.527319,25.233416,7.99926005,0.2769,-1,0.0,0.0,No
Gaia DR2 679669714077156224,-1.0,,,,,,,,,,127.713141,25.869757,17.326971,2.9277,-1,0.0,0.0,No
Gaia DR2 680005717957464704,-1.0,,,,,,,,,,126.119875,26.815212,11.640145,1.0605,-1,0.0,0.0,No
Gaia DR2 680008604175536128,-1.0,,,,,,,,,,126.574937,26.661371,15.396352,2.3459,-1,0.0,0.0,No
Gaia DR2 680861893918177024,-1.0,,,,,,,,,,123.219149,24.827244,16.909067,3.0054,-1,0.0,0.0,No
Gaia DR2 681114502418610688,-1.0,,,,,,,,,,122.18883,25.303558,17.676804,3.0286,-1,0.0,0.0,No
Gaia DR2 681144777643959296,-1.0,,,,,,,,,,122.51263,25.545572,15.439158,2.2576,-1,0.0,0.0,No
Gaia DR2 682980274867629184,-1.0,,,,,,,,,,125.365285,27.0429,15.606883,2.4608,-1,0.0,0.0,No
Gaia DR2 684584084375568384,-1.0,,,,,,,,,,135.354452,19.898643,12.467454,1.3449,-1,0.0,0.0,No
Gaia DR2 684621669633010176,-1.0,,,,,,,,,,134.721274,19.992069,18.35693716,3.0996,-1,0.0,0.0,No
Gaia DR2 684902835372591104,-1.0,,,,,,,,,,134.029013,20.593599,19.59364516,3.216,-1,0.0,0.0,No
Gaia DR2 684924555022699648,-1.0,,,,,,,,,,133.700499,20.805592,14.195476,1.8719,-1,0.0,0.0,No
Gaia DR2 684929601608251136,-1.0,,,,,,,,,,134.014598,20.953247,18.830404,2.7692,-1,0.0,0.0,No
Gaia DR2 684988219321943936,-1.0,,,,,,,,,,134.813863,20.97827,17.614504,3.0575,-1,0.0,0.0,No
Gaia DR2 685106111880337536,-1.0,,,,,,,,,,134.907707,21.831686,16.074774,2.9497,-1,0.0,0.0,No
Gaia DR2 685342713039092864,-1.0,,,,,,,,,,136.661801,22.039574,16.399755,2.6322,-1,0.0,0.0,No
Gaia DR2 685386723567407872,-1.0,,,,,,,,,,137.206248,22.539255,17.04886,2.8824,-1,0.0,0.0,No
Gaia DR2 685747814353991296,-1.0,,,,,,,,,,133.15954,21.155045,15.838554,2.5225,-1,0.0,0.0,No
Gaia DR2 685748359813701248,-1.0,,,,,,,,,,133.202467,21.197437,17.642944,3.1272,-1,0.0,0.0,No
Gaia DR2 685792688172260608,-1.0,,,,,,,,,,133.690638,21.69944,17.278046,2.9807,-1,0.0,0.0,No
Gaia DR2 685803477130074240,-1.0,,,,,,,,,,133.484583,21.781677,9.146396,0.5643,-1,0.0,0.0,No
Gaia DR2 685806775664988928,-1.0,,,,,,,,,,133.620075,21.81838,18.18505316,3.3062,-1,0.0,0.0,No
Gaia DR2 685821481633377920,-1.0,,,,,,,,,,134.255897,21.590014,16.688448,3.0352,-1,0.0,0.0,No
Gaia DR2 685854913658785024,-1.0,,,,,,,,,,134.521661,21.879517,16.668941,2.6247,-1,0.0,0.0,No
Gaia DR2 685979429054822016,-1.0,,,,,,,,,,132.793777,21.784937,19.14225416,3.4934,-1,0.0,0.0,No
Gaia DR2 686066363488497408,-1.0,,,,,,,,,,132.820261,22.235189,17.627825,3.0477,-1,0.0,0.0,No
Gaia DR2 686120132182881664,-1.0,,,,,,,,,,133.489618,22.416754,12.83195,1.5228,-1,0.0,0.0,No
Gaia DR2 686133811655064704,-1.0,,,,,,,,,,133.974528,22.49361,17.677467,3.0914,-1,0.0,0.0,No
Gaia DR2 686199679273366144,-1.0,,,,,,,,,,133.29409,22.945063,16.647646,2.5967,-1,0.0,0.0,No
Gaia DR2 686255238970316160,-1.0,,,,,,,,,,134.820267,22.278414,16.775738,2.9031,-1,0.0,0.0,No
Gaia DR2 686303136445560192,-1.0,,,,,,,,,,135.204329,22.815672,16.913412,2.8826,-1,0.0,0.0,No
Gaia DR2 686462045939828736,-1.0,,,,,,,,,,135.440498,23.352833,18.15117316,3.3902,-1,0.0,0.0,No
Gaia DR2 686744143687763584,-1.0,,,,,,,,,,134.858796,24.009468,16.753902,2.826,-1,0.0,0.0,No
Gaia DR2 687156151310669568,-99.0,Garbage,-1,0,0,0,0,0,0,,136.722842,23.16411,14.205593,1.9728,,8.180438772,0.07647831426,Yes
Gaia DR2 687234938190561792,-1.0,,,,,,,,,,137.948096,23.621056,17.237635,3.016,-1,0.0,0.0,No
Gaia DR2 687239267517574016,10.18758373,Possibility,1,0,0,0,0,0,0,,137.639958,23.553499,11.277869,0.9157,,10.18955704,0.5112022215,Yes
Gaia DR2 687396978716486912,-1.0,,,,,,,,,,139.221719,23.94936,17.300362,3.1066,-1,0.0,0.0,No
Gaia DR2 687810532527911168,-99.0,Garbage,-1,0,0,0,0,0,0,,139.231238,24.9694,13.279132,1.5008,,14.41382813,0.3166235522,Yes
Gaia DR2 688743296345167360,-1.0,,,,,,,,,,138.690565,26.169653,17.152092,2.948,-1,0.0,0.0,No
Gaia DR2 688808167531521536,3.230491786,Publish,1,2,2,0,0,0,0,,137.508499,25.784182,14.887841,2.6637,,1.615149983,0.6878075409,Yes
Gaia DR2 689053874020371712,-1.0,,,,,,,,,,132.29572,22.203682,17.364359,2.6269,-1,0.0,0.0,No
Gaia DR2 689060883406994048,-1.0,,,,,,,,,,132.341999,22.272774,15.902117,2.5854,-1,0.0,0.0,No
Gaia DR2 689076517087893632,-1.0,,,,,,,,,,131.961413,22.451078,16.845842,2.6829,-1,0.0,0.0,No
Gaia DR2 689079295930859008,-1.0,,,,,,,,,,132.180171,22.499716,18.48374516,3.1574,-1,0.0,0.0,No
Gaia DR2 689080468457854464,-1.0,,,,,,,,,,132.244894,22.491365,16.94515,3.0765,-1,0.0,0.0,No
Gaia DR2 689130461877120256,-1.0,,,,,,,,,,132.061519,22.558996,14.960276,2.1894,-1,0.0,0.0,No
Gaia DR2 689132145504296064,-1.0,,,,,,,,,,132.108468,22.608694,17.303192,2.9383,-1,0.0,0.0,No
Gaia DR2 689285355576359168,-1.0,,,,,,,,,,132.234486,23.332667,17.401121,nan,-1,0.0,0.0,No
Gaia DR2 689285355577523584,-1.0,,,,,,,,,,132.234445,23.332386,14.125295,2.0218,-1,0.0,0.0,No
Gaia DR2 689288718536008064,-1.0,,,,,,,,,,132.531049,23.385042,15.70257369,2.8228,-1,0.0,0.0,No
Gaia DR2 689335447780106496,-1.0,,,,,,,,,,131.604155,22.842489,18.58867116,3.444,-1,0.0,0.0,No
Gaia DR2 689340090641453440,-1.0,,,,,,,,,,131.471665,22.912081,14.099232,1.8377,-1,0.0,0.0,No
Gaia DR2 689346717774359936,-1.0,,,,,,,,,,131.542938,22.995789,19.76559116,2.9303,-1,0.0,0.0,No
Gaia DR2 689484706483549312,-1.0,,,,,,,,,,132.508389,23.648907,17.28524,3.0329,-1,0.0,0.0,No
Gaia DR2 689503157663182080,-1.0,,,,,,,,,,132.236734,23.839464,18.233742,3.3028,-1,0.0,0.0,No
Gaia DR2 689627161958915328,-1.0,,,,,,,,,,133.657004,23.598034,18.25762416,3.3024,-1,0.0,0.0,No
Gaia DR2 689646132830625920,-99.0,Garbage,-1,0,0,0,0,0,0,,133.510052,23.823038,15.808528,2.6109,,4.974506725,0.04250072367,Yes
Gaia DR2 689662384986900352,-1.0,,,,,,,,,,134.022163,23.937609,16.315845,2.741,-1,0.0,0.0,No
Gaia DR2 689740823973267456,-1.0,,,,,,,,,,133.525891,24.324575,17.68588416,3.1774,-1,0.0,0.0,No
Gaia DR2 689998320149113088,-1.0,,,,,,,,,,132.411989,24.8305,18.04063916,3.2433,-1,0.0,0.0,No
Gaia DR2 690241277859918336,-1.0,,,,,,,,,,131.251762,24.139912,16.353373,2.7514,-1,0.0,0.0,No
Gaia DR2 690273438572842624,-1.0,,,,,,,,,,130.434108,23.987967,18.75208116,3.3166,-1,0.0,0.0,No
Gaia DR2 690530896094421632,-1.0,,,,,,,,,,129.830176,24.413847,15.619213,2.4085,-1,0.0,0.0,No
Gaia DR2 690626828483758208,-99.0,Garbage,-1,0,0,0,0,0,0,,130.734716,25.058514,13.294745,1.3291,,6.049559865,0.07389567517,Yes
Gaia DR2 691040313575247232,99.0,Flat,0,0,0,0,0,0,0,,131.315504,25.543247,15.383049,2.3699,,2.971964397,0.02769587031,Yes
Gaia DR2 691875427015788160,-1.0,,,,,,,,,,136.558866,26.171923,16.681763,2.8887,-1,0.0,0.0,No
Gaia DR2 692427553651237504,7.151753044,Good,1,0,0,0,0,0,0,,136.381411,28.54336,15.798914,2.715,,7.15007653,0.3939207238,Yes
Gaia DR2 692484075421762432,-99.0,Garbage,-1,0,0,0,0,0,0,,133.89732,26.60018,14.935512,2.2419,,20.0777239,0.1829990673,Yes
Gaia DR2 692891891156502656,-1.0,,,,,,,,,,133.864929,27.792809,18.505295,3.3415,-1,0.0,0.0,No
Gaia DR2 693283557814366208,-99.0,Garbage,-1,0,0,0,0,0,0,,134.503117,28.260872,15.201494,2.3665,,5.636433705,0.1039594951,Yes
Gaia DR2 694011365791696128,99.0,Flat,0,0,0,0,0,0,0,,140.662012,26.566328,12.331625,1.3822,,0.1400118424,0.01123741368,Yes
Gaia DR2 694228966013752448,-99.0,Garbage,-1,0,0,0,0,0,0,,141.939081,26.795088,15.057576,2.4721,,18.56840169,0.498295814,Yes
Gaia DR2 695181314883244416,-99.0,Garbage,-1,0,0,0,0,0,0,,138.88743,27.915966,10.292269,0.7265,,9.477476547,0.1817109036,Yes
Gaia DR2 695216327456621568,,Possibility,1,0,2,0,0,0,0,,139.212145,28.229856,10.798507,0.9173,,7.483928715,0.5753654863,Yes
Gaia DR2 695538037687153280,-1.0,,,,,,,,,,140.049608,28.250816,16.614376,2.9642,-1,0.0,0.0,No
Gaia DR2 701217290122550912,-1.0,,,,,,,,,,141.645334,32.90089,16.457275,3.0528,-1,0.0,0.0,No
Gaia DR2 703205756901106176,-1.0,,,,,,,,,,130.616347,26.599382,17.82747,3.0037,-1,0.0,0.0,No
Gaia DR2 703692806193429248,6.092199158,Good,1,0,0,0,0,0,0,,127.924742,26.111429,13.285031,1.5072,,6.094588088,0.4668108047,Yes
Gaia DR2 703849894619660416,-1.0,,,,,,,,,,128.561095,26.977709,18.21895416,3.2141,-1,0.0,0.0,No
Gaia DR2 703902847273744256,99.0,Flat,0,0,0,0,0,0,0,,128.416215,27.17012,15.411348,2.3212,,18.56840169,0.1502868648,Yes
Gaia DR2 704706246674729600,4.495876139,Possibility,1,0,0,0,0,1,0,,129.415331,29.220217,10.215326,0.7057,,4.36285255,0.3606511711,Yes
Gaia DR2 704792833217451008,-1.0,,,,,,,,,,129.394018,29.664665,16.289257,2.7003,-1,0.0,0.0,No
Gaia DR2 704840627613020672,12.14848333,Good,1,1,1,0,0,0,0,,132.199299,27.69347,13.263557,1.6257,,6.039216071,0.3705875775,Yes
Gaia DR2 705058811951963264,-1.0,,,,,,,,,,132.482155,28.877125,16.465837,2.8242,-1,0.0,0.0,No
Gaia DR2 705082103557520256,99.0,Flat,0,0,0,0,0,0,0,,132.62359,28.952642,15.141633,2.3412,,20.99123332,0.05335623929,Yes
Gaia DR2 705152820196381184,-1.0,,,,,,,,,,131.597693,28.622953,17.082327,2.875,-1,0.0,0.0,No
Gaia DR2 705393922479934208,-1.0,,,,,,,,,,133.42365,28.827745,17.134302,2.9511,-1,0.0,0.0,No
Gaia DR2 705604410237046784,-1.0,,,,,,,,,,134.077637,30.12339,17.739931,2.9305,-1,0.0,0.0,No
Gaia DR2 706386266083385088,-1.0,,,,,,,,,,130.635362,30.405275,16.809376,2.8375,-1,0.0,0.0,No
Gaia DR2 706928359675451136,-1.0,,,,,,,,,,132.282282,31.598667,18.41248516,3.3073,-1,0.0,0.0,No
Gaia DR2 707388982031453568,-1.0,,,,,,,,,,126.266549,28.522043,18.08411416,3.2848,-1,0.0,0.0,No
Gaia DR2 707741379804759552,-99.0,Garbage,-1,0,0,0,0,0,0,,127.927071,29.549381,14.308789,2.1337,,5.388069491,0.04241859695,Yes
Gaia DR2 708393115321906816,-1.0,,,,,,,,,,126.032512,30.131203,13.826261,1.7648,-1,0.0,0.0,No
Gaia DR2 709672736401952512,-1.0,,,,,,,,,,128.406163,31.240511,17.96856516,3.2679,-1,0.0,0.0,No
Gaia DR2 709673187375055232,1.41320977,Publish,1,0,0,0,0,0,0,,128.242147,31.137255,14.980211,2.3353,,1.413326242,0.9004692546,Yes
Gaia DR2 710062929887679488,-1.0,,,,,,,,,,131.837834,32.690063,16.62049,2.7828,-1,0.0,0.0,No
